address,category,date,dayofweek,descript,incidntnum,location,pddistrict,pdid,resolution,time,x,y
1400 Block of BAKER ST,MISSING PERSON,2011-10-09T00:00:00.000,Sunday,MISSING JUVENILE,110813791,"{u'type': u'Point', u'coordinates': [-122.4430194, 37.7843798927]}",RICHMOND,11081379174010,LOCATED,20:50,-122.443019399793,37.7843798927107
ELCAMINODELMAR ST / 48TH AV,NON-CRIMINAL,2011-09-19T00:00:00.000,Monday,FOUND PROPERTY,110756260,"{u'type': u'Point', u'coordinates': [-122.509433074, 37.7798490758]}",RICHMOND,11075626072000,NONE,17:00,-122.509433074235,37.7798490757985
3500 Block of FULTON ST,DISORDERLY CONDUCT,2011-09-30T00:00:00.000,Friday,COMMITTING PUBLIC NUISANCE,110790569,"{u'type': u'Point', u'coordinates': [-122.467492236, 37.773272263]}",RICHMOND,11079056919010,"ARREST, CITED",22:20,-122.467492235867,37.7732722630366
2500 Block of CALIFORNIA ST,ROBBERY,2011-12-08T00:00:00.000,Thursday,ROBBERY OF A SERVICE STATION WITH BODILY FORCE,110983764,"{u'type': u'Point', u'coordinates': [-122.436312193, 37.7885361639]}",RICHMOND,11098376403034,NONE,17:57,-122.436312192613,37.7885361638836
CALIFORNIA ST / BRODERICK ST,WEAPON LAWS,2011-11-06T00:00:00.000,Sunday,CARRYING A CONCEALED WEAPON,110896054,"{u'type': u'Point', u'coordinates': [-122.442112423, 37.7878555997]}",RICHMOND,11089605412015,"ARREST, BOOKED",07:30,-122.442112423143,37.7878555996754
2500 Block of SUTTER ST,DRUG/NARCOTIC,2011-11-26T00:00:00.000,Saturday,POSSESSION OF MARIJUANA,110950644,"{u'type': u'Point', u'coordinates': [-122.442386594, 37.7849835228]}",RICHMOND,11095064416010,"ARREST, BOOKED",14:52,-122.442386593523,37.7849835227905
600 Block of 35TH AV,ROBBERY,2011-11-15T00:00:00.000,Tuesday,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,110921742,"{u'type': u'Point', u'coordinates': [-122.495172258, 37.7767303005]}",RICHMOND,11092174203013,NONE,15:37,-122.495172258342,37.776730300516
800 Block of LA PLAYA ST,NON-CRIMINAL,2011-12-01T00:00:00.000,Thursday,LOST PROPERTY,110969009,"{u'type': u'Point', u'coordinates': [-122.509895418, 37.7723131977]}",RICHMOND,11096900971000,NONE,12:00,-122.509895418239,37.7723131976814
200 Block of 8TH AV,TRESPASS,2011-08-27T00:00:00.000,Saturday,TRESPASSING,110687041,"{u'type': u'Point', u'coordinates': [-122.466558183, 37.7837676393]}",RICHMOND,11068704127195,"ARREST, CITED",03:05,-122.466558183255,37.7837676393143
700 Block of 26TH AV,LARCENY/THEFT,2011-10-16T00:00:00.000,Sunday,GRAND THEFT FROM LOCKED AUTO,110839082,"{u'type': u'Point', u'coordinates': [-122.485532586, 37.7752990519]}",RICHMOND,11083908206244,NONE,21:00,-122.48553258568,37.775299051901
2800 Block of CLEMENT ST,OTHER OFFENSES,2011-11-27T00:00:00.000,Sunday,MISCELLANEOUS INVESTIGATION,110953626,"{u'type': u'Point', u'coordinates': [-122.489708346, 37.7818545754]}",RICHMOND,11095362668020,NONE,16:20,-122.489708345925,37.7818545753914
2600 Block of MCALLISTER ST,VANDALISM,2011-10-27T00:00:00.000,Thursday,"MALICIOUS MISCHIEF, VANDALISM",110872628,"{u'type': u'Point', u'coordinates': [-122.455984096, 37.7755994742]}",RICHMOND,11087262828150,NONE,18:00,-122.455984096274,37.7755994742221
SUTTER ST / BAKER ST,FRAUD,2011-11-04T00:00:00.000,Friday,"CREDIT CARD, THEFT OF",110893135,"{u'type': u'Point', u'coordinates': [-122.443182332, 37.7848273422]}",RICHMOND,11089313509310,"ARREST, BOOKED",21:59,-122.44318233157,37.784827342211
200 Block of 21ST AV,VANDALISM,2011-12-06T00:00:00.000,Tuesday,"MALICIOUS MISCHIEF, ADULT SUSPECT",110980027,"{u'type': u'Point', u'coordinates': [-122.480725455, 37.7831234195]}",RICHMOND,11098002728092,NONE,23:00,-122.48072545461,37.7831234195168
400 Block of 31ST AV,ASSAULT,2011-11-13T00:00:00.000,Sunday,INFLICT INJURY ON COHABITEE,110915018,"{u'type': u'Point', u'coordinates': [-122.491300789, 37.7807392349]}",RICHMOND,11091501815040,"ARREST, BOOKED",08:11,-122.491300789427,37.7807392349426
300 Block of 32ND AV,SUSPICIOUS OCC,2011-12-06T00:00:00.000,Tuesday,INVESTIGATIVE DETENTION,110977137,"{u'type': u'Point', u'coordinates': [-122.492489131, 37.7822906642]}",RICHMOND,11097713764085,NONE,09:05,-122.49248913097,37.7822906641847
3100 Block of CLAY ST,BURGLARY,2011-09-24T00:00:00.000,Saturday,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",110769649,"{u'type': u'Point', u'coordinates': [-122.444965439, 37.7894049826]}",RICHMOND,11076964905012,"ARREST, BOOKED",04:55,-122.444965438548,37.7894049826045
3900 Block of GEARY BL,LARCENY/THEFT,2011-09-18T00:00:00.000,Sunday,PETTY THEFT FROM A BUILDING,110751646,"{u'type': u'Point', u'coordinates': [-122.461620169, 37.7812597611]}",RICHMOND,11075164606303,NONE,00:50,-122.461620169101,37.7812597610597
4200 Block of GEARY BL,OTHER OFFENSES,2011-11-15T00:00:00.000,Tuesday,"DRIVING, RECKLESS, WITH INJURY",110922784,"{u'type': u'Point', u'coordinates': [-122.464815691, 37.7808630914]}",RICHMOND,11092278465014,"ARREST, BOOKED",21:21,-122.464815691402,37.7808630914427
3400 Block of PACIFIC AV,STOLEN PROPERTY,2011-08-27T00:00:00.000,Saturday,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",110687182,"{u'type': u'Point', u'coordinates': [-122.451806162, 37.7909887621]}",RICHMOND,11068718211012,"ARREST, BOOKED",05:15,-122.451806161868,37.790988762063
600 Block of 33RD AV,MISSING PERSON,2011-11-05T00:00:00.000,Saturday,FOUND PERSON,110895482,"{u'type': u'Point', u'coordinates': [-122.493173926, 37.776821509]}",RICHMOND,11089548275000,NONE,16:00,-122.493173926137,37.7768215090139
7TH AV / FULTON ST,ASSAULT,2011-10-18T00:00:00.000,Tuesday,BATTERY,110845073,"{u'type': u'Point', u'coordinates': [-122.464812286, 37.7734893385]}",RICHMOND,11084507304134,NONE,20:35,-122.464812286077,37.773489338522
200 Block of 24TH AV,STOLEN PROPERTY,2011-11-15T00:00:00.000,Tuesday,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",110920073,"{u'type': u'Point', u'coordinates': [-122.484075679, 37.7848414686]}",RICHMOND,11092007311012,JUVENILE CITED,01:01,-122.484075679302,37.7848414686247
ROSSI AV / ANZA ST,VEHICLE THEFT,2011-08-12T00:00:00.000,Friday,STOLEN AUTOMOBILE,110650606,"{u'type': u'Point', u'coordinates': [-122.456497129, 37.7796928763]}",RICHMOND,11065060607021,NONE,12:00,-122.456497129084,37.779692876304
800 Block of LA PLAYA ST,WARRANTS,2011-10-31T00:00:00.000,Monday,ENROUTE TO OUTSIDE JURISDICTION,110877355,"{u'type': u'Point', u'coordinates': [-122.509895418, 37.7723131977]}",RICHMOND,11087735562050,"ARREST, BOOKED",23:00,-122.509895418239,37.7723131976814
6100 Block of GEARY BL,WEAPON LAWS,2011-11-13T00:00:00.000,Sunday,POSSESSION OF AIR GUN,110914747,"{u'type': u'Point', u'coordinates': [-122.485290738, 37.7801886709]}",RICHMOND,11091474730140,"ARREST, CITED",03:14,-122.485290737594,37.7801886709059
1300 Block of LYON ST,ASSAULT,2011-11-10T00:00:00.000,Thursday,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",110906885,"{u'type': u'Point', u'coordinates': [-122.444654876, 37.7834029398]}",RICHMOND,11090688504138,NONE,08:34,-122.444654875848,37.7834029397974
300 Block of 32ND AV,MISSING PERSON,2011-09-30T00:00:00.000,Friday,FOUND PERSON,110793353,"{u'type': u'Point', u'coordinates': [-122.492416826, 37.7832071698]}",RICHMOND,11079335375000,LOCATED,15:00,-122.492416825543,37.7832071697888
800 Block of EUCLID AV,ASSAULT,2011-08-28T00:00:00.000,Sunday,THREATS AGAINST LIFE,110697692,"{u'type': u'Point', u'coordinates': [-122.458490741, 37.7837951529]}",RICHMOND,11069769219057,PSYCHOPATHIC CASE,18:00,-122.458490740585,37.7837951529214
POINTLOBOS AV / 43RD AV,OTHER OFFENSES,2011-11-04T00:00:00.000,Friday,RESISTING ARREST,110893276,"{u'type': u'Point', u'coordinates': [-122.504057739, 37.779704335]}",RICHMOND,11089327627170,"ARREST, BOOKED",13:00,-122.504057738845,37.7797043350282
1400 Block of LYON ST,LARCENY/THEFT,2011-09-23T00:00:00.000,Friday,GRAND THEFT FROM A BUILDING,110801796,"{u'type': u'Point', u'coordinates': [-122.444807337, 37.7841519558]}",RICHMOND,11080179606304,NONE,09:00,-122.444807337208,37.784151955804
200 Block of 10TH AV,ASSAULT,2011-11-28T00:00:00.000,Monday,INFLICT INJURY ON COHABITEE,110957208,"{u'type': u'Point', u'coordinates': [-122.468701716, 37.7836711221]}",RICHMOND,11095720815040,"ARREST, BOOKED",23:00,-122.468701716271,37.78367112215
1800 Block of BALBOA ST,MISSING PERSON,2011-10-12T00:00:00.000,Wednesday,FOUND PERSON,110823881,"{u'type': u'Point', u'coordinates': [-122.478576143, 37.7765154858]}",RICHMOND,11082388175000,LOCATED,08:30,-122.478576142588,37.7765154857984
2600 Block of CALIFORNIA ST,LARCENY/THEFT,2011-09-09T00:00:00.000,Friday,PETTY THEFT FROM A BUILDING,110739733,"{u'type': u'Point', u'coordinates': [-122.437978008, 37.7884353561]}",RICHMOND,11073973306302,NONE,20:00,-122.437978008235,37.7884353561249
100 Block of 4TH AV,ASSAULT,2011-12-05T00:00:00.000,Monday,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",110974315,"{u'type': u'Point', u'coordinates': [-122.462563101, 37.7860140414]}",RICHMOND,11097431504138,"ARREST, BOOKED",02:30,-122.46256310122,37.78601404139
5900 Block of GEARY BL,WARRANTS,2011-11-11T00:00:00.000,Friday,WARRANT ARREST,110911141,"{u'type': u'Point', u'coordinates': [-122.48312888, 37.7800398897]}",RICHMOND,11091114163010,JUVENILE BOOKED,18:44,-122.483128879895,37.7800398896755
400 Block of PRESIDIO AV,VEHICLE THEFT,2013-09-28T00:00:00.000,Saturday,STOLEN AUTOMOBILE,139004547,"{u'type': u'Point', u'coordinates': [-122.446813345, 37.7877237373]}",RICHMOND,13900454707021,NONE,20:00,-122.4468133453,37.7877237373189
800 Block of CLEMENT ST,ASSAULT,2011-10-05T00:00:00.000,Wednesday,BATTERY,110804411,"{u'type': u'Point', u'coordinates': [-122.468181258, 37.7828309193]}",RICHMOND,11080441104134,NONE,14:00,-122.468181258329,37.7828309192696
6800 Block of GEARY BL,ASSAULT,2011-11-05T00:00:00.000,Saturday,BATTERY,110895391,"{u'type': u'Point', u'coordinates': [-122.492763504, 37.7795987008]}",RICHMOND,11089539104134,JUVENILE CITED,21:18,-122.492763504348,37.779598700782
CLEMENT ST / 8TH AV,NON-CRIMINAL,2011-08-31T00:00:00.000,Wednesday,FOUND PROPERTY,110699751,"{u'type': u'Point', u'coordinates': [-122.466565489, 37.7828491552]}",RICHMOND,11069975172000,NONE,15:30,-122.466565488599,37.782849155153
400 Block of CLEMENT ST,VANDALISM,2011-11-19T00:00:00.000,Saturday,"MALICIOUS MISCHIEF, GRAFFITI",110938236,"{u'type': u'Point', u'coordinates': [-122.463902073, 37.7830189319]}",RICHMOND,11093823628165,NONE,02:30,-122.463902072852,37.7830189318905
6200 Block of FULTON ST,ASSAULT,2011-11-23T00:00:00.000,Wednesday,THREATS AGAINST LIFE,110943774,"{u'type': u'Point', u'coordinates': [-122.498662679, 37.7719641759]}",RICHMOND,11094377419057,NONE,12:45,-122.498662679119,37.7719641759264
300 Block of CLEMENT ST,NON-CRIMINAL,2011-11-05T00:00:00.000,Saturday,FOUND PROPERTY,110999034,"{u'type': u'Point', u'coordinates': [-122.462820935, 37.7829584656]}",RICHMOND,11099903472000,NONE,12:00,-122.462820934738,37.7829584656072
5600 Block of CALIFORNIA ST,LARCENY/THEFT,2011-08-23T00:00:00.000,Tuesday,PETTY THEFT FROM UNLOCKED AUTO,110688798,"{u'type': u'Point', u'coordinates': [-122.478058299, 37.7842526115]}",RICHMOND,11068879806223,NONE,22:00,-122.478058298961,37.784252611482
2900 Block of JACKSON ST,VEHICLE THEFT,2003-01-08T00:00:00.000,Wednesday,STOLEN AUTOMOBILE,030037437,"{u'type': u'Point', u'coordinates': [-122.443679339, 37.7913651699]}",RICHMOND,3003743707021,NONE,19:30,-122.443679339304,37.7913651699264
4600 Block of GEARY BL,ASSAULT,2011-08-25T00:00:00.000,Thursday,BATTERY,110680863,"{u'type': u'Point', u'coordinates': [-122.469096773, 37.7806744413]}",RICHMOND,11068086304134,NONE,02:00,-122.46909677255,37.7806744413446
400 Block of 6TH AV,OTHER OFFENSES,2011-12-06T00:00:00.000,Tuesday,RESISTING ARREST,110978771,"{u'type': u'Point', u'coordinates': [-122.464279879, 37.7800332991]}",RICHMOND,11097877127170,"ARREST, BOOKED",19:10,-122.464279879446,37.7800332991006
800 Block of LA PLAYA ST,SUSPICIOUS OCC,2011-11-26T00:00:00.000,Saturday,INVESTIGATIVE DETENTION,110949738,"{u'type': u'Point', u'coordinates': [-122.509895418, 37.7723131977]}",RICHMOND,11094973864085,NONE,00:01,-122.509895418239,37.7723131976814
2500 Block of MCALLISTER ST,ASSAULT,2011-10-26T00:00:00.000,Wednesday,THREATS AGAINST LIFE,110865792,"{u'type': u'Point', u'coordinates': [-122.453892002, 37.7756905927]}",RICHMOND,11086579219057,NONE,14:00,-122.453892001748,37.7756905927122
4300 Block of GEARY BL,VEHICLE THEFT,2011-09-23T00:00:00.000,Friday,STOLEN AUTOMOBILE,110768873,"{u'type': u'Point', u'coordinates': [-122.465893491, 37.7808196752]}",RICHMOND,11076887307021,NONE,20:00,-122.465893491464,37.7808196752116
5200 Block of GEARY BL,NON-CRIMINAL,2011-12-01T00:00:00.000,Thursday,FOUND PROPERTY,110963108,"{u'type': u'Point', u'coordinates': [-122.475646509, 37.7806312826]}",RICHMOND,11096310872000,NONE,04:07,-122.475646509402,37.7806312826015
POINTLOBOS AV / 48TH AV,VEHICLE THEFT,2011-11-13T00:00:00.000,Sunday,STOLEN AUTOMOBILE,110916577,"{u'type': u'Point', u'coordinates': [-122.509433074, 37.7798490759]}",RICHMOND,11091657707021,NONE,15:00,-122.509433074341,37.7798490758791
2500 Block of MCALLISTER ST,VEHICLE THEFT,2011-08-27T00:00:00.000,Saturday,STOLEN AUTOMOBILE,110689451,"{u'type': u'Point', u'coordinates': [-122.453892002, 37.7756905927]}",RICHMOND,11068945107021,NONE,19:00,-122.453892001748,37.7756905927122
600 Block of 5TH AV,LARCENY/THEFT,2011-08-20T00:00:00.000,Saturday,GRAND THEFT FROM LOCKED AUTO,110668687,"{u'type': u'Point', u'coordinates': [-122.462802379, 37.7763356091]}",RICHMOND,11066868706244,NONE,03:00,-122.462802379409,37.7763356090895
4100 Block of GEARY BL,ASSAULT,2011-12-16T00:00:00.000,Friday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,111003789,"{u'type': u'Point', u'coordinates': [-122.463764262, 37.7811749337]}",RICHMOND,11100378904013,NONE,01:24,-122.463764261964,37.7811749336778
1300 Block of BAKER ST,BURGLARY,2011-10-13T00:00:00.000,Thursday,"BURGLARY OF RESIDENCE, ATTEMPTED FORCIBLE ENTRY",110825570,"{u'type': u'Point', u'coordinates': [-122.442961384, 37.7833927127]}",RICHMOND,11082557005042,NONE,09:20,-122.44296138394,37.7833927127465
2300 Block of POST ST,VANDALISM,2011-12-14T00:00:00.000,Wednesday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",110998274,"{u'type': u'Point', u'coordinates': [-122.440760814, 37.7842371112]}",RICHMOND,11099827428160,NONE,08:20,-122.440760813886,37.7842371111665
200 Block of 30TH AV,NON-CRIMINAL,2011-08-20T00:00:00.000,Saturday,LOST PROPERTY,110776729,"{u'type': u'Point', u'coordinates': [-122.490514999, 37.7847313116]}",RICHMOND,11077672971000,NONE,12:00,-122.490514998979,37.7847313115827
3600 Block of JACKSON ST,SUSPICIOUS OCC,2011-10-11T00:00:00.000,Tuesday,SUSPICIOUS OCCURRENCE,110846902,"{u'type': u'Point', u'coordinates': [-122.454951942, 37.7898187491]}",RICHMOND,11084690264070,UNFOUNDED,14:00,-122.454951941526,37.7898187491317
700 Block of SPRUCE ST,NON-CRIMINAL,2011-09-08T00:00:00.000,Thursday,LOST PROPERTY,110752393,"{u'type': u'Point', u'coordinates': [-122.453098638, 37.7810185103]}",RICHMOND,11075239371000,NONE,00:01,-122.453098637604,37.7810185103198
7100 Block of GEARY BL,OTHER OFFENSES,2011-09-27T00:00:00.000,Tuesday,CONSPIRACY,110780504,"{u'type': u'Point', u'coordinates': [-122.495997961, 37.7796849973]}",RICHMOND,11078050426080,"ARREST, BOOKED",22:00,-122.495997960722,37.7796849973441
300 Block of 9TH AV,OTHER OFFENSES,2011-09-17T00:00:00.000,Saturday,BEYOND PARENTAL CONTROL,110749237,"{u'type': u'Point', u'coordinates': [-122.467626106, 37.7818193393]}",RICHMOND,11074923729010,NONE,11:50,-122.467626105696,37.781819339314
1200 Block of ELCAMINODELMAR ST,LARCENY/THEFT,2011-09-30T00:00:00.000,Friday,GRAND THEFT FROM LOCKED AUTO,110788768,"{u'type': u'Point', u'coordinates': [-122.496810857, 37.7858595063]}",RICHMOND,11078876806244,NONE,11:00,-122.496810857029,37.7858595062715
700 Block of 20TH AV,FRAUD,2011-09-02T00:00:00.000,Friday,"CREDIT CARD, THEFT BY USE OF",110758642,"{u'type': u'Point', u'coordinates': [-122.478833946, 37.7737330728]}",RICHMOND,11075864209320,NONE,15:00,-122.478833946252,37.7737330727621
3100 Block of FULTON ST,BURGLARY,2011-08-11T00:00:00.000,Thursday,"BURGLARY, FORCIBLE ENTRY",110651397,"{u'type': u'Point', u'coordinates': [-122.465358663, 37.7734763309]}",RICHMOND,11065139705071,NONE,18:00,-122.465358663487,37.7734763308528
600 Block of 34TH AV,LARCENY/THEFT,2011-11-19T00:00:00.000,Saturday,PETTY THEFT FROM LOCKED AUTO,110937595,"{u'type': u'Point', u'coordinates': [-122.494101362, 37.7767790456]}",RICHMOND,11093759506243,NONE,10:30,-122.4941013618,37.7767790456026
700 Block of 22ND AV,ASSAULT,2011-12-10T00:00:00.000,Saturday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,110989972,"{u'type': u'Point', u'coordinates': [-122.480975441, 37.7736350474]}",RICHMOND,11098997204013,"ARREST, BOOKED",02:00,-122.480975440936,37.7736350474003
3600 Block of GEARY BL,WEAPON LAWS,2011-11-11T00:00:00.000,Friday,CARRYING A CONCEALED WEAPON,110909516,"{u'type': u'Point', u'coordinates': [-122.458315758, 37.7814131797]}",RICHMOND,11090951612015,"ARREST, BOOKED",04:43,-122.458315757874,37.7814131797218
14TH AV / FULTON ST,OTHER OFFENSES,2011-11-30T00:00:00.000,Wednesday,TRAFFIC VIOLATION,110961964,"{u'type': u'Point', u'coordinates': [-122.472298089, 37.7731143585]}",RICHMOND,11096196465015,"ARREST, CITED",17:10,-122.472298088823,37.7731143584551
LAKE ST / 4TH AV,VEHICLE THEFT,2011-11-01T00:00:00.000,Tuesday,STOLEN AUTOMOBILE,110885518,"{u'type': u'Point', u'coordinates': [-122.473257105, 37.7862863988]}",RICHMOND,11088551807021,NONE,20:30,-122.473257105078,37.7862863987641
700 Block of 19TH AV,MISSING PERSON,2011-09-28T00:00:00.000,Wednesday,FOUND PERSON,110784584,"{u'type': u'Point', u'coordinates': [-122.477901355, 37.7737758131]}",RICHMOND,11078458475000,LOCATED,14:00,-122.477901354944,37.7737758131223
0 Block of LAKE ST,WEAPON LAWS,2011-11-05T00:00:00.000,Saturday,CARRYING A CONCEALED WEAPON,110893840,"{u'type': u'Point', u'coordinates': [-122.459848926, 37.7868345064]}",RICHMOND,11089384012015,"ARREST, CITED",08:30,-122.459848925507,37.7868345064037
1200 Block of CABRILLO ST,OTHER OFFENSES,2011-12-02T00:00:00.000,Friday,TRAFFIC VIOLATION ARREST,110968396,"{u'type': u'Point', u'coordinates': [-122.472173767, 37.7750461096]}",RICHMOND,11096839665010,"ARREST, BOOKED",23:49,-122.472173767468,37.7750461095624
0 Block of LORAINE CT,ASSAULT,2011-08-18T00:00:00.000,Thursday,BATTERY,110662178,"{u'type': u'Point', u'coordinates': [-122.456873277, 37.7799250255]}",RICHMOND,11066217804134,NONE,13:15,-122.456873277021,37.7799250255424
6200 Block of GEARY BL,OTHER OFFENSES,2011-09-25T00:00:00.000,Sunday,FALSE EVIDENCE OF VEHICLE REGISTRATION,110774682,"{u'type': u'Point', u'coordinates': [-122.486359655, 37.7801329511]}",RICHMOND,11077468207200,"ARREST, CITED",23:07,-122.486359655216,37.7801329510665
300 Block of 5TH AV,ASSAULT,2011-09-29T00:00:00.000,Thursday,ATTEMPTED SIMPLE ASSAULT,110786784,"{u'type': u'Point', u'coordinates': [-122.463210168, 37.7820144487]}",RICHMOND,11078678404114,NONE,18:40,-122.463210168307,37.7820144487195
100 Block of 20TH AV,FRAUD,2011-10-22T00:00:00.000,Saturday,"CREDIT CARD, THEFT BY USE OF",110855787,"{u'type': u'Point', u'coordinates': [-122.479647909, 37.7850393298]}",RICHMOND,11085578709320,NONE,16:00,-122.479647909386,37.7850393297948
800 Block of 33RD AV,NON-CRIMINAL,2011-11-18T00:00:00.000,Friday,AIDED CASE,110929746,"{u'type': u'Point', u'coordinates': [-122.492761667, 37.7730969614]}",RICHMOND,11092974651040,NONE,10:00,-122.49276166701,37.773096961388
4100 Block of CLEMENT ST,VEHICLE THEFT,2011-09-09T00:00:00.000,Friday,STOLEN AUTOMOBILE,110728504,"{u'type': u'Point', u'coordinates': [-122.503637813, 37.7812059888]}",RICHMOND,11072850407021,NONE,11:45,-122.50363781312,37.7812059887529
500 Block of JOHNFKENNEDY DR,LOITERING,2011-08-16T00:00:00.000,Tuesday,LOITERS AROUND PUBLIC TOILET FOR LEWD ACT,110657038,"{u'type': u'Point', u'coordinates': [-122.466204668, 37.7725405392]}",RICHMOND,11065703813120,"ARREST, CITED",14:48,-122.466204667893,37.7725405391593
200 Block of 20TH AV,FRAUD,2011-10-18T00:00:00.000,Tuesday,"ACCESS CARD INFORMATION, THEFT OF",110842728,"{u'type': u'Point', u'coordinates': [-122.479512884, 37.7831783317]}",RICHMOND,11084272809164,NONE,12:00,-122.479512883892,37.7831783316698
3700 Block of CALIFORNIA ST,SUSPICIOUS OCC,2011-11-17T00:00:00.000,Thursday,SUSPICIOUS OCCURRENCE,110929592,"{u'type': u'Point', u'coordinates': [-122.455468425, 37.7862109737]}",RICHMOND,11092959264070,NONE,08:30,-122.455468425157,37.786210973675
2800 Block of PACIFIC AV,VEHICLE THEFT,2011-09-08T00:00:00.000,Thursday,STOLEN AUTOMOBILE,110733309,"{u'type': u'Point', u'coordinates': [-122.441997255, 37.7923704714]}",RICHMOND,11073330907021,EXCEPTIONAL CLEARANCE,18:00,-122.441997255097,37.7923704713593
500 Block of JOHNFKENNEDY DR,TRESPASS,2011-08-14T00:00:00.000,Sunday,TRESPASSING,110651507,"{u'type': u'Point', u'coordinates': [-122.466204668, 37.7725405392]}",RICHMOND,11065150727195,"ARREST, BOOKED",17:56,-122.466204667893,37.7725405391593
4100 Block of ANZA ST,FRAUD,2011-11-13T00:00:00.000,Sunday,"CREDIT CARD, THEFT BY USE OF",110966077,"{u'type': u'Point', u'coordinates': [-122.492637676, 37.7777430435]}",RICHMOND,11096607709320,NONE,12:00,-122.492637676244,37.7777430435313
300 Block of 5TH AV,VANDALISM,2011-09-10T00:00:00.000,Saturday,"MALICIOUS MISCHIEF, BREAKING WINDOWS",110729609,"{u'type': u'Point', u'coordinates': [-122.463348349, 37.7820081057]}",RICHMOND,11072960928100,NONE,22:00,-122.463348348807,37.7820081056628
200 Block of 27TH AV,LARCENY/THEFT,2011-12-02T00:00:00.000,Friday,GRAND THEFT FROM LOCKED AUTO,110969695,"{u'type': u'Point', u'coordinates': [-122.487148144, 37.7847024273]}",RICHMOND,11096969506244,NONE,21:30,-122.487148144204,37.7847024272573
PINE ST / DIVISADERO ST,VANDALISM,2013-08-02T00:00:00.000,Friday,"MALICIOUS MISCHIEF, VANDALISM",136138167,"{u'type': u'Point', u'coordinates': [-122.440251575, 37.7871116042]}",RICHMOND,13613816728150,NONE,20:00,-122.440251575291,37.7871116041945
2700 Block of MCALLISTER ST,SUSPICIOUS OCC,2011-08-24T00:00:00.000,Wednesday,SUSPICIOUS OCCURRENCE,110678153,"{u'type': u'Point', u'coordinates': [-122.457462124, 37.7753049145]}",RICHMOND,11067815364070,NONE,07:30,-122.457462124422,37.7753049145132
0 Block of POINTLOBOS AV,LARCENY/THEFT,2011-11-08T00:00:00.000,Tuesday,GRAND THEFT FROM LOCKED AUTO,110903035,"{u'type': u'Point', u'coordinates': [-122.503532566, 37.7796037333]}",RICHMOND,11090303506244,NONE,18:30,-122.503532566149,37.7796037333321
600 Block of 27TH AV,FRAUD,2011-12-06T00:00:00.000,Tuesday,"CREDIT CARD, THEFT BY USE OF",110983316,"{u'type': u'Point', u'coordinates': [-122.486738097, 37.7771152205]}",RICHMOND,11098331609320,NONE,12:00,-122.486738097212,37.7771152205088
5600 Block of CALIFORNIA ST,FRAUD,2011-08-23T00:00:00.000,Tuesday,"CREDIT CARD, THEFT BY USE OF",110688798,"{u'type': u'Point', u'coordinates': [-122.478058299, 37.7842526115]}",RICHMOND,11068879809320,NONE,22:00,-122.478058298961,37.784252611482
500 Block of JOHNFKENNEDY DR,LARCENY/THEFT,2011-08-13T00:00:00.000,Saturday,PETTY THEFT FROM LOCKED AUTO,110653644,"{u'type': u'Point', u'coordinates': [-122.466204668, 37.7725405392]}",RICHMOND,11065364406243,NONE,20:00,-122.466204667893,37.7725405391593
700 Block of 22ND AV,DRUG/NARCOTIC,2011-08-14T00:00:00.000,Sunday,UNDER INFLUENCE OF DRUGS IN A PUBLIC PLACE,110652185,"{u'type': u'Point', u'coordinates': [-122.481113612, 37.7736287951]}",RICHMOND,11065218519095,"ARREST, CITED",21:50,-122.481113611848,37.7736287951417
300 Block of 17TH AV,OTHER OFFENSES,2011-09-07T00:00:00.000,Wednesday,MISCELLANEOUS STATE MISDEMEANOR,110718890,"{u'type': u'Point', u'coordinates': [-122.476305646, 37.7814192906]}",RICHMOND,11071889027300,"ARREST, CITED",10:40,-122.47630564574,37.7814192906098
0 Block of LAKE ST,TRESPASS,2011-11-05T00:00:00.000,Saturday,TRESPASSING,110893840,"{u'type': u'Point', u'coordinates': [-122.459848926, 37.7868345064]}",RICHMOND,11089384027195,"ARREST, CITED",08:30,-122.459848925507,37.7868345064037
1000 Block of JOHNFKENNEDY DR,LARCENY/THEFT,2011-10-21T00:00:00.000,Friday,GRAND THEFT FROM LOCKED AUTO,110851531,"{u'type': u'Point', u'coordinates': [-122.484935109, 37.7700773344]}",RICHMOND,11085153106244,NONE,18:30,-122.484935109476,37.77007733438
22ND AV / CALIFORNIA ST,OTHER OFFENSES,2011-10-31T00:00:00.000,Monday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",110878030,"{u'type': u'Point', u'coordinates': [-122.481791121, 37.7840281113]}",RICHMOND,11087803065016,"ARREST, CITED",09:45,-122.481791121131,37.7840281113423
