address,category,date,dayofweek,descript,incidntnum,location,pddistrict,pdid,resolution,time,x,y
1200 Block of HAIGHT ST,LARCENY/THEFT,2017-12-15T00:00:00.000,Friday,GRAND THEFT OF PROPERTY,171033992,"{u'type': u'Point', u'coordinates': [-122.443649975, 37.7704818921]}",PARK,17103399206374,NONE,00:01,-122.44364997476207,37.77048189213339
FELL ST / ASHBURY ST,LARCENY/THEFT,2018-04-12T00:00:00.000,Thursday,PETTY THEFT OF PROPERTY,186083998,"{u'type': u'Point', u'coordinates': [-122.4474977, 37.7727905082]}",PARK,18608399806372,NONE,18:30,-122.44749769975874,37.772790508194404
OAK ST / BAKER ST,LARCENY/THEFT,2018-04-14T00:00:00.000,Saturday,GRAND THEFT FROM LOCKED AUTO,186085154,"{u'type': u'Point', u'coordinates': [-122.440737119, 37.772712466]}",PARK,18608515406244,NONE,00:01,-122.44073711865174,37.77271246601719
1500 Block of WALLER ST,NON-CRIMINAL,2018-04-03T00:00:00.000,Tuesday,LOST PROPERTY,180247459,"{u'type': u'Point', u'coordinates': [-122.44891092, 37.7687425309]}",PARK,18024745971000,NONE,17:50,-122.4489109202531,37.76874253092589
2100 Block of FULTON ST,OTHER OFFENSES,2018-04-14T00:00:00.000,Saturday,POSSESSION OF BURGLARY TOOLS,180277042,"{u'type': u'Point', u'coordinates': [-122.450555873, 37.7753351819]}",PARK,18027704227130,"ARREST, BOOKED",17:55,-122.45055587251252,37.77533518194209
1200 Block of PAGE ST,MISSING PERSON,2018-04-14T00:00:00.000,Saturday,FOUND PERSON,180277268,"{u'type': u'Point', u'coordinates': [-122.441393701, 37.7717273142]}",PARK,18027726875000,NONE,16:50,-122.44139370111428,37.77172731417711
1500 Block of HAIGHT ST,WARRANTS,2018-04-14T00:00:00.000,Saturday,ENROUTE TO OUTSIDE JURISDICTION,180276624,"{u'type': u'Point', u'coordinates': [-122.447783071, 37.7699549503]}",PARK,18027662462050,"ARREST, BOOKED",16:05,-122.44778307055877,37.76995495034647
HAIGHT ST / BRODERICK ST,FRAUD,2018-04-04T00:00:00.000,Wednesday,"CREDIT CARD, THEFT BY USE OF",186081384,"{u'type': u'Point', u'coordinates': [-122.438710977, 37.7710564445]}",PARK,18608138409320,NONE,10:30,-122.43871097655858,37.77105644447458
CASTRO ST / 16TH ST,LARCENY/THEFT,2018-04-14T00:00:00.000,Saturday,GRAND THEFT FROM LOCKED AUTO,186085148,"{u'type': u'Point', u'coordinates': [-122.435318423, 37.7641020287]}",PARK,18608514806244,NONE,02:00,-122.43531842332727,37.7641020287178
17TH ST / DOUGLASS ST,LARCENY/THEFT,2018-04-14T00:00:00.000,Saturday,GRAND THEFT FROM LOCKED AUTO,186086726,"{u'type': u'Point', u'coordinates': [-122.439490866, 37.7622259636]}",PARK,18608672606244,NONE,23:00,-122.43949086647405,37.7622259635745
1200 Block of PAGE ST,RUNAWAY,2010-06-07T00:00:00.000,Monday,RUNAWAY,100527247,"{u'type': u'Point', u'coordinates': [-122.441393701, 37.7717273142]}",PARK,10052724729100,NONE,12:00,-122.441393701114,37.7717273141771
HAIGHT ST / BAKER ST,LARCENY/THEFT,2018-04-15T00:00:00.000,Sunday,GRAND THEFT FROM LOCKED AUTO,186085477,"{u'type': u'Point', u'coordinates': [-122.440359656, 37.7708480204]}",PARK,18608547706244,NONE,17:00,-122.44035965589367,37.770848020363324
1600 Block of TURK ST,FRAUD,2018-04-07T00:00:00.000,Saturday,FRAUDULENT CREDIT APPLICATION,180305546,"{u'type': u'Point', u'coordinates': [-122.436274979, 37.7800247331]}",PARK,18030554609340,NONE,13:00,-122.43627497948137,37.780024733106465
300 Block of CASTRO ST,LARCENY/THEFT,2018-04-15T00:00:00.000,Sunday,GRAND THEFT FROM LOCKED AUTO,186086732,"{u'type': u'Point', u'coordinates': [-122.435215911, 37.7637531508]}",PARK,18608673206244,NONE,22:00,-122.43521591145921,37.76375315076116
1700 Block of WALLER ST,LARCENY/THEFT,2018-04-15T00:00:00.000,Sunday,GRAND THEFT FROM LOCKED AUTO,180279656,"{u'type': u'Point', u'coordinates': [-122.452540313, 37.7683901141]}",PARK,18027965606244,NONE,17:50,-122.4525403126461,37.768390114069064
900 Block of BAKER ST,LARCENY/THEFT,2018-04-15T00:00:00.000,Sunday,GRAND THEFT FROM LOCKED AUTO,180279048,"{u'type': u'Point', u'coordinates': [-122.441832498, 37.7795503619]}",PARK,18027904806244,NONE,10:00,-122.44183249750787,37.77955036186839
0 Block of CLAYTON ST,NON-CRIMINAL,2018-02-09T00:00:00.000,Friday,LOST PROPERTY,186092933,"{u'type': u'Point', u'coordinates': [-122.449544288, 37.7749337199]}",PARK,18609293371000,NONE,09:00,-122.4495442876373,37.77493371988814
HAYES ST / PIERCE ST,LARCENY/THEFT,2018-04-15T00:00:00.000,Sunday,PETTY THEFT FROM LOCKED AUTO,180279355,"{u'type': u'Point', u'coordinates': [-122.434485056, 37.7754165688]}",PARK,18027935506243,NONE,16:40,-122.43448505565894,37.77541656877041
OAK ST / CENTRAL AV,WARRANTS,2018-04-15T00:00:00.000,Sunday,WARRANT ARREST,180278056,"{u'type': u'Point', u'coordinates': [-122.444027612, 37.7722956523]}",PARK,18027805663010,"ARREST, BOOKED",04:16,-122.44402761204682,37.77229565227528
ELLIS ST / SCOTT ST,LARCENY/THEFT,2018-04-13T00:00:00.000,Friday,GRAND THEFT FROM LOCKED AUTO,186092604,"{u'type': u'Point', u'coordinates': [-122.437449384, 37.7817270189]}",PARK,18609260406244,NONE,18:30,-122.43744938410967,37.781727018927995
0 Block of BAKER ST,VANDALISM,2018-04-15T00:00:00.000,Sunday,"MALICIOUS MISCHIEF, VANDALISM",186085455,"{u'type': u'Point', u'coordinates': [-122.440522084, 37.7713134916]}",PARK,18608545528150,NONE,13:00,-122.44052208356008,37.77131349160559
800 Block of 14TH ST,LARCENY/THEFT,2018-04-01T00:00:00.000,Sunday,PETTY THEFT FROM A BUILDING,180298634,"{u'type': u'Point', u'coordinates': [-122.43285899, 37.7675497854]}",PARK,18029863406303,NONE,00:01,-122.43285898976464,37.76754978541338
OAK ST / CENTRAL AV,OTHER OFFENSES,2018-04-15T00:00:00.000,Sunday,VIOLATION OF MUNICIPAL CODE,180278056,"{u'type': u'Point', u'coordinates': [-122.444027612, 37.7722956523]}",PARK,18027805630200,"ARREST, BOOKED",04:16,-122.44402761204682,37.77229565227528
DIVISADERO ST / FULTON ST,LARCENY/THEFT,2018-04-15T00:00:00.000,Sunday,GRAND THEFT FROM LOCKED AUTO,180278391,"{u'type': u'Point', u'coordinates': [-122.438180582, 37.77685569]}",PARK,18027839106244,NONE,09:00,-122.43818058232117,37.77685569004466
1000 Block of DIVISADERO ST,OTHER OFFENSES,2018-04-15T00:00:00.000,Sunday,PHONE CALLS IN VIOLATION OF DV COURT ORDER,180279333,"{u'type': u'Point', u'coordinates': [-122.4385279, 37.779216641]}",PARK,18027933315153,NONE,16:42,-122.4385278995603,37.779216640980486
100 Block of CLARENDON AV,BURGLARY,2018-03-21T00:00:00.000,Wednesday,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",180215337,"{u'type': u'Point', u'coordinates': [-122.452184885, 37.7583651304]}",PARK,18021533705043,NONE,17:00,-122.45218488531958,37.75836513044432
1400 Block of HAIGHT ST,NON-CRIMINAL,2018-04-16T00:00:00.000,Monday,"CIVIL SIDEWALKS, CITATION",180280813,"{u'type': u'Point', u'coordinates': [-122.446165618, 37.7701611813]}",PARK,18028081364002,"ARREST, BOOKED",10:27,-122.4461656179778,37.77016118133929
PIERCE ST / FULTON ST,VANDALISM,2018-04-16T00:00:00.000,Monday,"MALICIOUS MISCHIEF, VANDALISM",186085778,"{u'type': u'Point', u'coordinates': [-122.434865853, 37.7772809749]}",PARK,18608577828150,NONE,13:30,-122.43486585349764,37.77728097494415
100 Block of CLARENDON AV,BURGLARY,2018-03-21T00:00:00.000,Wednesday,"BURGLARY, UNLAWFUL ENTRY",180215337,"{u'type': u'Point', u'coordinates': [-122.452184885, 37.7583651304]}",PARK,18021533705073,NONE,17:00,-122.45218488531958,37.75836513044432
400 Block of COLE ST,NON-CRIMINAL,2018-04-08T00:00:00.000,Sunday,CASE CLOSURE,180290561,"{u'type': u'Point', u'coordinates': [-122.450570292, 37.7709718927]}",PARK,18029056175030,NONE,08:00,-122.45057029200915,37.770971892735915
1500 Block of SHRADER ST,NON-CRIMINAL,2010-05-15T00:00:00.000,Saturday,TURNED IN GUN,100579373,"{u'type': u'Point', u'coordinates': [-122.450430454, 37.7611701622]}",PARK,10057937373010,NONE,12:00,-122.450430454184,37.7611701622053
1000 Block of DIVISADERO ST,OTHER OFFENSES,2018-04-16T00:00:00.000,Monday,VIOLATION OF RESTRAINING ORDER,180282944,"{u'type': u'Point', u'coordinates': [-122.4385279, 37.779216641]}",PARK,18028294415161,NONE,12:00,-122.4385278995603,37.779216640980486
1800 Block of WALLER ST,VANDALISM,2018-04-16T00:00:00.000,Monday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",180299682,"{u'type': u'Point', u'coordinates': [-122.454330105, 37.7681530111]}",PARK,18029968228160,NONE,16:00,-122.45433010539584,37.76815301111592
1500 Block of 7TH AV,VANDALISM,2018-04-16T00:00:00.000,Monday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",180282988,"{u'type': u'Point', u'coordinates': [-122.463914536, 37.7594508147]}",PARK,18028298828160,NONE,23:00,-122.46391453597636,37.75945081469818
HAIGHT ST / CENTRAL AV,NON-CRIMINAL,2018-04-16T00:00:00.000,Monday,"AIDED CASE, DOG BITE",180283431,"{u'type': u'Point', u'coordinates': [-122.443649925, 37.7704257255]}",PARK,18028343164010,NONE,12:30,-122.44364992512442,37.770425725524255
400 Block of BAKER ST,NON-CRIMINAL,2018-04-16T00:00:00.000,Monday,FOUND PROPERTY,180282154,"{u'type': u'Point', u'coordinates': [-122.441275381, 37.7750363632]}",PARK,18028215472000,NONE,15:47,-122.44127538134268,37.77503636320733
1600 Block of HAYES ST,SECONDARY CODES,2018-04-16T00:00:00.000,Monday,DOMESTIC VIOLENCE,180282881,"{u'type': u'Point', u'coordinates': [-122.44358464, 37.774197915]}",PARK,18028288115200,NONE,20:45,-122.44358463971669,37.774197915008735
1000 Block of DIVISADERO ST,LARCENY/THEFT,2018-04-16T00:00:00.000,Monday,PETTY THEFT OF PROPERTY,180282944,"{u'type': u'Point', u'coordinates': [-122.4385279, 37.779216641]}",PARK,18028294406373,NONE,12:00,-122.4385278995603,37.779216640980486
DIVISADERO ST / FULTON ST,ASSAULT,2018-04-16T00:00:00.000,Monday,BATTERY,180284257,"{u'type': u'Point', u'coordinates': [-122.438180582, 37.77685569]}",PARK,18028425704134,NONE,15:30,-122.43818058232117,37.77685569004466
0 Block of CASTRO ST,MISSING PERSON,2018-04-11T00:00:00.000,Wednesday,MISSING ADULT,180299626,"{u'type': u'Point', u'coordinates': [-122.435637437, 37.7681694346]}",PARK,18029962674000,NONE,12:00,-122.435637436721,37.768169434617505
HAIGHT ST / ASHBURY ST,LARCENY/THEFT,2018-04-16T00:00:00.000,Monday,GRAND THEFT FROM LOCKED AUTO,180281811,"{u'type': u'Point', u'coordinates': [-122.446933311, 37.7700061988]}",PARK,18028181106244,NONE,13:45,-122.44693331097456,37.770006198835794
2000 Block of TURK ST,LARCENY/THEFT,2018-04-16T00:00:00.000,Monday,GRAND THEFT FROM LOCKED AUTO,180281178,"{u'type': u'Point', u'coordinates': [-122.442881215, 37.7790847945]}",PARK,18028117806244,NONE,09:30,-122.44288121498573,37.77908479450077
1600 Block of HAYES ST,SUSPICIOUS OCC,2018-04-16T00:00:00.000,Monday,SUSPICIOUS OCCURRENCE,180282881,"{u'type': u'Point', u'coordinates': [-122.44358464, 37.774197915]}",PARK,18028288164070,NONE,20:45,-122.44358463971669,37.774197915008735
OAK ST / DIVISADERO ST,LARCENY/THEFT,2018-04-16T00:00:00.000,Monday,GRAND THEFT FROM LOCKED AUTO,180280960,"{u'type': u'Point', u'coordinates': [-122.437422446, 37.7731323316]}",PARK,18028096006244,NONE,10:00,-122.43742244609821,37.77313233160385
1300 Block of 6TH AV,LARCENY/THEFT,2018-04-16T00:00:00.000,Monday,PETTY THEFT OF PROPERTY,180282740,"{u'type': u'Point', u'coordinates': [-122.462966668, 37.763231978]}",PARK,18028274006372,NONE,12:45,-122.46296666767307,37.763231978009806
1200 Block of FELL ST,ROBBERY,2018-04-16T00:00:00.000,Monday,ATTEMPTED ROBBERY OF A BANK WITH A GUN,180281407,"{u'type': u'Point', u'coordinates': [-122.438448614, 37.7738981093]}",PARK,18028140703461,NONE,12:59,-122.43844861371562,37.77389810931098
OAK ST / ASHBURY ST,LARCENY/THEFT,2018-04-16T00:00:00.000,Monday,GRAND THEFT FROM LOCKED AUTO,186088051,"{u'type': u'Point', u'coordinates': [-122.447314537, 37.7718760581]}",PARK,18608805106244,NONE,19:30,-122.4473145374694,37.771876058063754
1200 Block of FELL ST,ASSAULT,2018-04-16T00:00:00.000,Monday,THREATS AGAINST LIFE,180281407,"{u'type': u'Point', u'coordinates': [-122.438448614, 37.7738981093]}",PARK,18028140719057,NONE,12:59,-122.43844861371562,37.77389810931098
1100 Block of SCOTT ST,MISSING PERSON,2018-04-16T00:00:00.000,Monday,MISSING JUVENILE,180285346,"{u'type': u'Point', u'coordinates': [-122.437236102, 37.7803348745]}",PARK,18028534674010,NONE,17:00,-122.43723610190435,37.780334874514075
DIVISADERO ST / HAIGHT ST,ASSAULT,2010-05-31T00:00:00.000,Monday,BATTERY,100504637,"{u'type': u'Point', u'coordinates': [-122.437048523, 37.7712678186]}",PARK,10050463704134,NONE,01:30,-122.437048523435,37.7712678186367
600 Block of ASHBURY ST,LARCENY/THEFT,2017-12-22T00:00:00.000,Friday,GRAND THEFT FROM LOCKED AUTO,171033522,"{u'type': u'Point', u'coordinates': [-122.44690586, 37.7695233146]}",PARK,17103352206244,"ARREST, BOOKED",14:20,-122.44690586002257,37.769523314640956
1600 Block of HAIGHT ST,FORGERY/COUNTERFEITING,2018-02-15T00:00:00.000,Thursday,"MONEY, CHANGING FACE AMOUNT",180123564,"{u'type': u'Point', u'coordinates': [-122.450452601, 37.769503263]}",PARK,18012356410149,UNFOUNDED,14:40,-122.4504526005638,37.76950326298874
OAK ST / SHRADER ST,ROBBERY,2018-02-16T00:00:00.000,Friday,CARJACKING WITH A GUN,180127077,"{u'type': u'Point', u'coordinates': [-122.452242657, 37.7712286762]}",PARK,18012707703081,"ARREST, BOOKED",18:29,-122.45224265736974,37.771228676186944
OAK ST / SHRADER ST,ASSAULT,2018-02-16T00:00:00.000,Friday,AGGRAVATED ASSAULT WITH A GUN,180127077,"{u'type': u'Point', u'coordinates': [-122.452242657, 37.7712286762]}",PARK,18012707704011,"ARREST, BOOKED",18:29,-122.45224265736974,37.771228676186944
4100 Block of 17TH ST,NON-CRIMINAL,2010-11-24T00:00:00.000,Wednesday,TURNED IN GUN,101089620,"{u'type': u'Point', u'coordinates': [-122.437905731, 37.762376308]}",PARK,10108962073010,NONE,11:59,-122.437905731311,37.7623763079838
1700 Block of FULTON ST,ROBBERY,2010-12-11T00:00:00.000,Saturday,"ROBBERY,  ATM, OTHER WEAPON",101139413,"{u'type': u'Point', u'coordinates': [-122.445652525, 37.7759612671]}",PARK,10113941303093,NONE,06:42,-122.445652525154,37.7759612670837
FREDERICK ST / ARGUELLO BL,ASSAULT,2010-11-10T00:00:00.000,Wednesday,BATTERY,101045741,"{u'type': u'Point', u'coordinates': [-122.457790849, 37.7660136125]}",PARK,10104574104134,NONE,15:20,-122.457790849275,37.7660136124527
CLAYTON ST / PAGE ST,LARCENY/THEFT,2018-02-21T00:00:00.000,Wednesday,GRAND THEFT FROM LOCKED AUTO,180139765,"{u'type': u'Point', u'coordinates': [-122.44876908, 37.7707312712]}",PARK,18013976506244,NONE,16:40,-122.44876907996544,37.77073127123001
100 Block of JOHNFKENNEDY DR,NON-CRIMINAL,2017-01-05T00:00:00.000,Thursday,"LICENSE PLATE, RECOVERED",170012905,"{u'type': u'Point', u'coordinates': [-122.457507584, 37.7711332354]}",PARK,17001290571012,NONE,13:00,-122.45750758354083,37.771133235443244
0 Block of ASHBURY TR,VANDALISM,2018-02-08T00:00:00.000,Thursday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",180122851,"{u'type': u'Point', u'coordinates': [-122.448039349, 37.7751156104]}",PARK,18012285128160,NONE,18:00,-122.44803934868912,37.775115610398274
1400 Block of HAIGHT ST,NON-CRIMINAL,2018-02-20T00:00:00.000,Tuesday,"CIVIL SIDEWALKS, CITATION",180135365,"{u'type': u'Point', u'coordinates': [-122.446165618, 37.7701611813]}",PARK,18013536564002,"ARREST, BOOKED",07:53,-122.4461656179778,37.77016118133929
GROVE ST / DIVISADERO ST,VEHICLE THEFT,2018-02-15T00:00:00.000,Thursday,STOLEN AUTOMOBILE,180133961,"{u'type': u'Point', u'coordinates': [-122.437990176, 37.7759248653]}",PARK,18013396107021,NONE,23:00,-122.43799017632729,37.77592486534604
COLE ST / HAIGHT ST,MISSING PERSON,2018-02-20T00:00:00.000,Tuesday,FOUND PERSON,180137377,"{u'type': u'Point', u'coordinates': [-122.450709919, 37.7695262271]}",PARK,18013737775000,NONE,20:20,-122.45070991914437,37.76952622706932
2000 Block of OAK ST,ROBBERY,2018-02-19T00:00:00.000,Monday,"ROBBERY, BODILY FORCE",180139022,"{u'type': u'Point', u'coordinates': [-122.453078856, 37.7710611356]}",PARK,18013902203074,NONE,05:32,-122.45307885567333,37.771061135607866
800 Block of 14TH ST,LARCENY/THEFT,2018-02-18T00:00:00.000,Sunday,PETTY THEFT OF PROPERTY,180135020,"{u'type': u'Point', u'coordinates': [-122.43175042, 37.7676166142]}",PARK,18013502006372,NONE,21:30,-122.43175042003287,37.767616614230846
1400 Block of HAIGHT ST,OTHER OFFENSES,2018-02-20T00:00:00.000,Tuesday,VIOLATION OF MUNICIPAL POLICE CODE,180135440,"{u'type': u'Point', u'coordinates': [-122.446165618, 37.7701611813]}",PARK,18013544030190,"ARREST, BOOKED",08:40,-122.4461656179778,37.77016118133929
1000 Block of HAIGHT ST,OTHER OFFENSES,2018-02-20T00:00:00.000,Tuesday,MISCELLANEOUS INVESTIGATION,180140411,"{u'type': u'Point', u'coordinates': [-122.439560143, 37.7710042009]}",PARK,18014041168020,NONE,21:00,-122.43956014333733,37.77100420093461
600 Block of ASHBURY ST,BURGLARY,2017-12-22T00:00:00.000,Friday,"BURGLARY, VEHICLE (ARREST MADE)",171033522,"{u'type': u'Point', u'coordinates': [-122.44690586, 37.7695233146]}",PARK,17103352205014,"ARREST, BOOKED",14:20,-122.44690586002257,37.769523314640956
1000 Block of FULTON ST,NON-CRIMINAL,2017-09-20T00:00:00.000,Wednesday,IMPOUNDED VEHICLE,170768186,"{u'type': u'Point', u'coordinates': [-122.434046063, 37.777329275]}",PARK,17076818607053,NONE,10:30,-122.43404606267195,37.777329275022
1200 Block of PAGE ST,SUSPICIOUS OCC,2018-02-19T00:00:00.000,Monday,SUSPICIOUS OCCURRENCE,180134549,"{u'type': u'Point', u'coordinates': [-122.441393701, 37.7717273142]}",PARK,18013454964070,NONE,14:19,-122.44139370111428,37.77172731417711
MASONIC AV / FELL ST,OTHER OFFENSES,2018-02-20T00:00:00.000,Tuesday,LOST/STOLEN LICENSE PLATE,180139339,"{u'type': u'Point', u'coordinates': [-122.445904271, 37.7729953727]}",PARK,18013933971010,NONE,12:30,-122.44590427116928,37.772995372717354
500 Block of CENTRAL AV,MISSING PERSON,2018-02-16T00:00:00.000,Friday,FOUND PERSON,180127544,"{u'type': u'Point', u'coordinates': [-122.444432208, 37.7746354224]}",PARK,18012754475000,NONE,15:00,-122.44443220795378,37.77463542236274
OAK ST / MASONIC AV,WARRANTS,2018-02-21T00:00:00.000,Wednesday,WARRANT ARREST,180140013,"{u'type': u'Point', u'coordinates': [-122.445717669, 37.7720809772]}",PARK,18014001363010,"ARREST, BOOKED",17:01,-122.44571766892223,37.77208097723925
0 Block of SCOTT ST,NON-CRIMINAL,2018-02-15T00:00:00.000,Thursday,"AIDED CASE, MENTAL DISTURBED",180123031,"{u'type': u'Point', u'coordinates': [-122.434906577, 37.7695253622]}",PARK,18012303164020,NONE,11:13,-122.43490657683627,37.76952536223194
TWINPEAKS BL / PANORAMA DR,LARCENY/THEFT,2018-02-17T00:00:00.000,Saturday,GRAND THEFT FROM LOCKED AUTO,180128172,"{u'type': u'Point', u'coordinates': [-122.449445374, 37.7466596251]}",PARK,18012817206244,NONE,10:35,-122.44944537444603,37.7466596250717
HAIGHT ST / ASHBURY ST,NON-CRIMINAL,2018-02-17T00:00:00.000,Saturday,LOST PROPERTY,180131921,"{u'type': u'Point', u'coordinates': [-122.446933311, 37.7700061988]}",PARK,18013192171000,NONE,21:00,-122.44693331097456,37.770006198835794
300 Block of CHRISTOPHER DR,NON-CRIMINAL,2018-01-27T00:00:00.000,Saturday,SEARCH WARRANT SERVICE,180072723,"{u'type': u'Point', u'coordinates': [-122.459088198, 37.7546229875]}",PARK,18007272375025,NONE,17:40,-122.45908819814504,37.75462298748395
0 Block of CARL ST,"SEX OFFENSES, FORCIBLE",2018-02-18T00:00:00.000,Sunday,SEXUAL BATTERY,180132264,"{u'type': u'Point', u'coordinates': [-122.448901937, 37.7659903591]}",PARK,18013226404144,NONE,21:37,-122.44890193700924,37.76599035911452
1800 Block of PAGE ST,NON-CRIMINAL,2018-02-11T00:00:00.000,Sunday,LOST PROPERTY,180134129,"{u'type': u'Point', u'coordinates': [-122.451257962, 37.7704683107]}",PARK,18013412971000,NONE,17:00,-122.45125796225437,37.77046831071605
OAK ST / SHRADER ST,NON-CRIMINAL,2018-02-16T00:00:00.000,Friday,SEARCH WARRANT SERVICE,180127077,"{u'type': u'Point', u'coordinates': [-122.452242657, 37.7712286762]}",PARK,18012707775025,"ARREST, BOOKED",18:29,-122.45224265736974,37.771228676186944
2600 Block of GEARY BL,ROBBERY,2018-02-21T00:00:00.000,Wednesday,ATTEMPTED ROBBERY CHAIN STORE WITH A KNIFE,180138739,"{u'type': u'Point', u'coordinates': [-122.446612979, 37.7822458224]}",PARK,18013873903442,"ARREST, BOOKED",11:08,-122.44661297883863,37.782245822391744
OAK ST / SHRADER ST,ASSAULT,2018-02-16T00:00:00.000,Friday,"ASSAULT, AGGRAVATED, W/ GUN",180127077,"{u'type': u'Point', u'coordinates': [-122.452242657, 37.7712286762]}",PARK,18012707704092,"ARREST, BOOKED",18:29,-122.45224265736974,37.771228676186944
1400 Block of PAGE ST,VEHICLE THEFT,2018-02-17T00:00:00.000,Saturday,STOLEN AUTOMOBILE,180133030,"{u'type': u'Point', u'coordinates': [-122.444712962, 37.7713021866]}",PARK,18013303007021,NONE,16:00,-122.44471296201064,37.77130218658302
2300 Block of FULTON ST,LARCENY/THEFT,2018-02-17T00:00:00.000,Saturday,PETTY THEFT FROM A BUILDING,180139975,"{u'type': u'Point', u'coordinates': [-122.455797073, 37.7746727325]}",PARK,18013997506303,NONE,08:00,-122.45579707338925,37.77467273246328
